epoch,lr-AdamW,step,test_mse,train_mse,val_mse
595,,595,,,91996.9296875
,0.001,596,,,
596,,596,,,91851.5703125
,0.001,597,,,
597,,597,,,91706.109375
,0.001,598,,,
598,,598,,,91560.5546875
,0.001,599,,,
599,,599,,22296.3046875,
599,,599,,,91414.9296875
,0.001,600,,,
600,,600,,,91269.234375
,0.001,601,,,
601,,601,,,91123.453125
,0.001,602,,,
602,,602,,,90977.609375
,0.001,603,,,
603,,603,,,90831.7265625
,0.001,604,,,
604,,604,,,90685.75
,0.001,605,,,
605,,605,,,90539.75
,0.001,606,,,
606,,606,,,90393.6953125
,0.001,607,,,
607,,607,,,90247.5703125
,0.001,608,,,
608,,608,,,90101.40625
,0.001,609,,,
609,,609,,,89955.203125
,0.001,610,,,
610,,610,,,89808.9453125
,0.001,611,,,
611,,611,,,89662.6796875
,0.001,612,,,
612,,612,,,89516.328125
,0.001,613,,,
613,,613,,,89369.9609375
,0.001,614,,,
614,,614,,,89223.5625
,0.001,615,,,
615,,615,,,89076.0546875
,0.001,616,,,
616,,616,,,88932.0546875
,0.001,617,,,
617,,617,,,88786.796875
,0.001,618,,,
618,,618,,,88641.3984375
,0.001,619,,,
619,,619,,,88495.8359375
,0.001,620,,,
620,,620,,,88350.1328125
,0.001,621,,,
621,,621,,,88204.328125
,0.001,622,,,
622,,622,,,88058.4140625
,0.001,623,,,
623,,623,,,87912.3828125
,0.001,624,,,
624,,624,,,87766.2578125
,0.001,625,,,
625,,625,,,87620.0546875
,0.001,626,,,
626,,626,,,87473.75
,0.001,627,,,
627,,627,,,87327.3984375
,0.001,628,,,
628,,628,,,87180.953125
,0.001,629,,,
629,,629,,,87034.4609375
,0.001,630,,,
630,,630,,,86887.9140625
,0.001,631,,,
631,,631,,,86741.2890625
,0.001,632,,,
632,,632,,,86594.6484375
,0.001,633,,,
633,,633,,,86447.9375
,0.001,634,,,
634,,634,,,86301.203125
,0.001,635,,,
635,,635,,,86154.4140625
,0.001,636,,,
636,,636,,,86007.5859375
,0.001,637,,,
637,,637,,,85860.7109375
,0.001,638,,,
638,,638,,,85713.8203125
,0.001,639,,,
639,,639,,,85566.8984375
,0.001,640,,,
640,,640,,,85419.9375
,0.001,641,,,
641,,641,,,85272.9609375
,0.001,642,,,
642,,642,,,85125.953125
,0.001,643,,,
643,,643,,,84978.9140625
,0.001,644,,,
644,,644,,,84831.8515625
,0.001,645,,,
645,,645,,,84684.7734375
,0.001,646,,,
646,,646,,,84537.6796875
,0.001,647,,,
647,,647,,,84390.5703125
,0.001,648,,,
648,,648,,,84243.421875
,0.001,649,,,
649,,649,,18879.93359375,
649,,649,,,84096.265625
,0.001,650,,,
650,,650,,,83949.0859375
,0.001,651,,,
651,,651,,,83801.9140625
,0.001,652,,,
652,,652,,,83654.71875
,0.001,653,,,
653,,653,,,83507.4921875
,0.001,654,,,
654,,654,,,83360.2578125
,0.001,655,,,
655,,655,,,83213.0234375
,0.001,656,,,
656,,656,,,83065.765625
,0.001,657,,,
657,,657,,,82918.5078125
,0.001,658,,,
658,,658,,,82771.2265625
,0.001,659,,,
659,,659,,,82623.9375
,0.001,660,,,
660,,660,,,82476.640625
,0.001,661,,,
661,,661,,,82329.34375
,0.001,662,,,
662,,662,,,82182.03125
,0.001,663,,,
663,,663,,,82034.7109375
,0.001,664,,,
664,,664,,,81887.3984375
,0.001,665,,,
665,,665,,,81740.0625
,0.001,666,,,
666,,666,,,81592.71875
,0.001,667,,,
667,,667,,,81445.375
,0.001,668,,,
668,,668,,,81298.03125
,0.001,669,,,
669,,669,,,81150.671875
,0.001,670,,,
670,,670,,,81003.3125
,0.001,671,,,
671,,671,,,80855.9609375
,0.001,672,,,
672,,672,,,80708.59375
,0.001,673,,,
673,,673,,,80561.2265625
,0.001,674,,,
674,,674,,,80413.8515625
,0.001,675,,,
675,,675,,,80266.4921875
,0.001,676,,,
676,,676,,,80119.109375
,0.001,677,,,
677,,677,,,79971.7421875
,0.001,678,,,
678,,678,,,79824.3671875
,0.001,679,,,
679,,679,,,79677.0
,0.001,680,,,
680,,680,,,79529.625
,0.001,681,,,
681,,681,,,79382.2578125
,0.001,682,,,
682,,682,,,79234.8828125
,0.001,683,,,
683,,683,,,79087.515625
,0.001,684,,,
684,,684,,,78940.1484375
,0.001,685,,,
685,,685,,,78792.78125
,0.001,686,,,
686,,686,,,78645.4296875
,0.001,687,,,
687,,687,,,78498.078125
,0.001,688,,,
688,,688,,,78350.71875
,0.001,689,,,
689,,689,,,78203.3671875
,0.001,690,,,
690,,690,,,78056.03125
,0.001,691,,,
691,,691,,,77908.703125
,0.001,692,,,
692,,692,,,77761.3515625
,0.001,693,,,
693,,693,,,77614.03125
,0.001,694,,,
694,,694,,,77466.7265625
,0.001,695,,,
695,,695,,,77319.4140625
,0.001,696,,,
696,,696,,,77172.109375
,0.001,697,,,
697,,697,,,77024.8125
,0.001,698,,,
698,,698,,,76877.515625
,0.001,699,,,
699,,699,,15618.693359375,
699,,699,,,76730.2421875
,0.001,700,,,
700,,700,,,76582.9765625
,0.001,701,,,
701,,701,,,76435.703125
,0.001,702,,,
702,,702,,,76288.4609375
,0.001,703,,,
703,,703,,,76141.2265625
,0.001,704,,,
704,,704,,,75994.0
,0.001,705,,,
705,,705,,,75846.765625
,0.001,706,,,
706,,706,,,75699.5703125
,0.001,707,,,
707,,707,,,75552.375
,0.001,708,,,
708,,708,,,75405.203125
,0.001,709,,,
709,,709,,,75258.0234375
,0.001,710,,,
710,,710,,,75110.8828125
,0.001,711,,,
711,,711,,,74963.7265625
,0.001,712,,,
712,,712,,,74816.609375
,0.001,713,,,
713,,713,,,74669.4921875
,0.001,714,,,
714,,714,,,74522.3984375
,0.001,715,,,
715,,715,,,74375.328125
,0.001,716,,,
716,,716,,,74228.2578125
,0.001,717,,,
717,,717,,,74081.21875
,0.001,718,,,
718,,718,,,73934.1796875
,0.001,719,,,
719,,719,,,73787.171875
,0.001,720,,,
720,,720,,,73640.1796875
,0.001,721,,,
721,,721,,,73493.1953125
,0.001,722,,,
722,,722,,,73346.2421875
,0.001,723,,,
723,,723,,,73199.2890625
,0.001,724,,,
724,,724,,,73052.375
,0.001,725,,,
725,,725,,,72905.4765625
,0.001,726,,,
726,,726,,,72758.609375
,0.001,727,,,
727,,727,,,72611.7421875
,0.001,728,,,
728,,728,,,72464.8984375
,0.001,729,,,
729,,729,,,72318.0859375
,0.001,730,,,
730,,730,,,72171.296875
,0.001,731,,,
731,,731,,,72024.5234375
,0.001,732,,,
732,,732,,,71877.7734375
,0.001,733,,,
733,,733,,,71731.0625
,0.001,734,,,
734,,734,,,71584.34375
,0.001,735,,,
735,,735,,,71437.671875
,0.001,736,,,
736,,736,,,71291.015625
,0.001,737,,,
737,,737,,,71144.3984375
,0.001,738,,,
738,,738,,,70997.8046875
,0.001,739,,,
739,,739,,,70851.2109375
,0.001,740,,,
740,,740,,,70704.6796875
,0.001,741,,,
741,,741,,,70558.1484375
,0.001,742,,,
742,,742,,,70411.65625
,0.001,743,,,
743,,743,,,70265.1875
,0.001,744,,,
744,,744,,,70118.7421875
,0.001,745,,,
745,,745,,,69972.328125
,0.001,746,,,
746,,746,,,69825.953125
,0.001,747,,,
747,,747,,,69679.609375
,0.001,748,,,
748,,748,,,69533.2890625
,0.001,749,,,
749,,749,,12571.35546875,
749,,749,,,69386.9921875
,0.001,750,,,
750,,750,,,69240.71875
,0.001,751,,,
751,,751,,,69094.5078125
,0.001,752,,,
752,,752,,,68948.296875
,0.001,753,,,
753,,753,,,68802.140625
,0.001,754,,,
754,,754,,,68656.015625
,0.001,755,,,
755,,755,,,68509.8984375
,0.001,756,,,
756,,756,,,68363.828125
,0.001,757,,,
757,,757,,,68217.8125
,0.001,758,,,
758,,758,,,68071.796875
,0.001,759,,,
759,,759,,,67925.8359375
,0.001,760,,,
760,,760,,,67779.9140625
,0.001,761,,,
761,,761,,,67634.0234375
,0.001,762,,,
762,,762,,,67488.15625
,0.001,763,,,
763,,763,,,67342.3359375
,0.001,764,,,
764,,764,,,67196.5546875
,0.001,765,,,
765,,765,,,67050.8046875
,0.001,766,,,
766,,766,,,66905.1015625
,0.001,767,,,
767,,767,,,66759.4296875
,0.001,768,,,
768,,768,,,66613.796875
,0.001,769,,,
769,,769,,,66468.203125
,0.001,770,,,
770,,770,,,66322.65625
,0.001,771,,,
771,,771,,,66177.1484375
,0.001,772,,,
772,,772,,,66031.671875
,0.001,773,,,
773,,773,,,65886.234375
,0.001,774,,,
774,,774,,,65740.84375
,0.001,775,,,
775,,775,,,65595.4921875
,0.001,776,,,
776,,776,,,65450.19140625
,0.001,777,,,
777,,777,,,65304.9296875
,0.001,778,,,
778,,778,,,65159.703125
,0.001,779,,,
779,,779,,,65014.51953125
,0.001,780,,,
780,,780,,,64869.375
,0.001,781,,,
781,,781,,,64724.30078125
,0.001,782,,,
782,,782,,,64579.2578125
,0.001,783,,,
783,,783,,,64434.25
,0.001,784,,,
784,,784,,,64289.30078125
,0.001,785,,,
785,,785,,,64144.390625
,0.001,786,,,
786,,786,,,63999.53515625
,0.001,787,,,
787,,787,,,63854.7109375
,0.001,788,,,
788,,788,,,63709.94921875
,0.001,789,,,
789,,789,,,63565.2265625
,0.001,790,,,
790,,790,,,63420.5625
,0.001,791,,,
791,,791,,,63275.9296875
,0.001,792,,,
792,,792,,,63131.35546875
,0.001,793,,,
793,,793,,,62986.83203125
,0.001,794,,,
794,,794,,,62842.359375
,0.001,795,,,
795,,795,,,62697.93359375
,0.001,796,,,
796,,796,,,62553.5703125
,0.001,797,,,
797,,797,,,62409.2421875
,0.001,798,,,
798,,798,,,62264.97265625
,0.001,799,,,
799,,799,,9789.6748046875,
799,,799,,,62120.765625
,0.001,800,,,
800,,800,,,61976.58984375
,0.001,801,,,
801,,801,,,61832.48046875
,0.001,802,,,
802,,802,,,61688.4375
,0.001,803,,,
803,,803,,,61544.421875
,0.001,804,,,
804,,804,,,61400.47265625
,0.001,805,,,
805,,805,,,61256.578125
,0.001,806,,,
806,,806,,,61112.7421875
,0.001,807,,,
807,,807,,,60968.95703125
,0.001,808,,,
808,,808,,,60825.2421875
,0.001,809,,,
809,,809,,,60681.5703125
,0.001,810,,,
810,,810,,,60537.9453125
,0.001,811,,,
811,,811,,,60394.3984375
,0.001,812,,,
812,,812,,,60250.8984375
,0.001,813,,,
813,,813,,,60107.46484375
,0.001,814,,,
814,,814,,,59964.08203125
,0.001,815,,,
815,,815,,,59820.76953125
,0.001,816,,,
816,,816,,,59677.51953125
,0.001,817,,,
817,,817,,,59534.30078125
,0.001,818,,,
818,,818,,,59391.17578125
,0.001,819,,,
819,,819,,,59248.09375
,0.001,820,,,
820,,820,,,59105.078125
,0.001,821,,,
821,,821,,,58962.12890625
,0.001,822,,,
822,,822,,,58819.234375
,0.001,823,,,
823,,823,,,58676.41015625
,0.001,824,,,
824,,824,,,58533.63671875
,0.001,825,,,
825,,825,,,58390.9453125
,0.001,826,,,
826,,826,,,58248.30078125
,0.001,827,,,
827,,827,,,58105.7265625
,0.001,828,,,
828,,828,,,57963.2265625
,0.001,829,,,
829,,829,,,57820.78125
,0.001,830,,,
830,,830,,,57678.3984375
,0.001,831,,,
831,,831,,,57536.09375
,0.001,832,,,
832,,832,,,57393.86328125
,0.001,833,,,
833,,833,,,57251.68359375
,0.001,834,,,
834,,834,,,57109.578125
,0.001,835,,,
835,,835,,,56967.53515625
,0.001,836,,,
836,,836,,,56825.5703125
,0.001,837,,,
837,,837,,,56683.671875
,0.001,838,,,
838,,838,,,56541.84765625
,0.001,839,,,
839,,839,,,56400.08203125
,0.001,840,,,
840,,840,,,56258.390625
,0.001,841,,,
841,,841,,,56116.76953125
,0.001,842,,,
842,,842,,,55975.234375
,0.001,843,,,
843,,843,,,55833.765625
,0.001,844,,,
844,,844,,,55692.34375
,0.001,845,,,
845,,845,,,55551.02734375
,0.001,846,,,
846,,846,,,55409.765625
,0.001,847,,,
847,,847,,,55268.5859375
,0.001,848,,,
848,,848,,,55127.46484375
,0.001,849,,,
849,,849,,7326.50048828125,
849,,849,,,54986.4375
,0.001,850,,,
850,,850,,,54845.48828125
,0.001,851,,,
851,,851,,,54704.6171875
,0.001,852,,,
852,,852,,,54563.79296875
,0.001,853,,,
853,,853,,,54423.0625
,0.001,854,,,
854,,854,,,54282.421875
,0.001,855,,,
855,,855,,,54141.84765625
,0.001,856,,,
856,,856,,,54001.34375
,0.001,857,,,
857,,857,,,53860.9296875
,0.001,858,,,
858,,858,,,53720.5703125
,0.001,859,,,
859,,859,,,53580.31640625
,0.001,860,,,
860,,860,,,53440.13671875
,0.001,861,,,
861,,861,,,53300.04296875
,0.001,862,,,
862,,862,,,53160.01171875
,0.001,863,,,
863,,863,,,53020.0703125
,0.001,864,,,
864,,864,,,52880.21875
,0.001,865,,,
865,,865,,,52740.44140625
,0.001,866,,,
866,,866,,,52600.7421875
,0.001,867,,,
867,,867,,,52461.13671875
,0.001,868,,,
868,,868,,,52321.6171875
,0.001,869,,,
869,,869,,,52182.16015625
,0.001,870,,,
870,,870,,,52042.80078125
,0.001,871,,,
871,,871,,,51903.53515625
,0.001,872,,,
872,,872,,,51764.34375
,0.001,873,,,
873,,873,,,51625.234375
,0.001,874,,,
874,,874,,,51486.20703125
,0.001,875,,,
875,,875,,,51347.2890625
,0.001,876,,,
876,,876,,,51208.4375
,0.001,877,,,
877,,877,,,51069.68359375
,0.001,878,,,
878,,878,,,50931.015625
,0.001,879,,,
879,,879,,,50792.4375
,0.001,880,,,
880,,880,,,50653.9296875
,0.001,881,,,
881,,881,,,50515.53515625
,0.001,882,,,
882,,882,,,50377.21875
,0.001,883,,,
883,,883,,,50238.99609375
,0.001,884,,,
884,,884,,,50100.86328125
,0.001,885,,,
885,,885,,,49962.8203125
,0.001,886,,,
886,,886,,,49824.875
,0.001,887,,,
887,,887,,,49687.015625
,0.001,888,,,
888,,888,,,49549.2421875
,0.001,889,,,
889,,889,,,49411.5703125
,0.001,890,,,
890,,890,,,49273.98828125
,0.001,891,,,
891,,891,,,49136.50390625
,0.001,892,,,
892,,892,,,48999.125
,0.001,893,,,
893,,893,,,48861.81640625
,0.001,894,,,
894,,894,,,48724.62109375
,0.001,895,,,
895,,895,,,48587.51953125
,0.001,896,,,
896,,896,,,48450.50390625
,0.001,897,,,
897,,897,,,48313.58984375
,0.001,898,,,
898,,898,,,48176.76953125
,0.001,899,,,
899,,899,,5235.99609375,
899,,899,,,48040.0546875
,0.001,900,,,
900,,900,,,47903.453125
,0.001,901,,,
901,,901,,,47766.9296875
,0.001,902,,,
902,,902,,,47630.50390625
,0.001,903,,,
903,,903,,,47494.17578125
,0.001,904,,,
904,,904,,,47357.95703125
,0.001,905,,,
905,,905,,,47221.82421875
,0.001,906,,,
906,,906,,,47085.8046875
,0.001,907,,,
907,,907,,,46949.88671875
,0.001,908,,,
908,,908,,,46814.0625
,0.001,909,,,
909,,909,,,46678.33984375
,0.001,910,,,
910,,910,,,46542.73828125
,0.001,911,,,
911,,911,,,46407.2265625
,0.001,912,,,
912,,912,,,46271.8203125
,0.001,913,,,
913,,913,,,46136.5078125
,0.001,914,,,
914,,914,,,46001.3125
,0.001,915,,,
915,,915,,,45866.21875
,0.001,916,,,
916,,916,,,45731.21875
,0.001,917,,,
917,,917,,,45596.35546875
,0.001,918,,,
918,,918,,,45461.5625
,0.001,919,,,
919,,919,,,45326.90234375
,0.001,920,,,
920,,920,,,45192.33984375
,0.001,921,,,
921,,921,,,45057.875
,0.001,922,,,
922,,922,,,44923.5390625
,0.001,923,,,
923,,923,,,44789.30078125
,0.001,924,,,
924,,924,,,44655.17578125
,0.001,925,,,
925,,925,,,44521.1484375
,0.001,926,,,
926,,926,,,44387.2421875
,0.001,927,,,
927,,927,,,44253.453125
,0.001,928,,,
928,,928,,,44119.75390625
,0.001,929,,,
929,,929,,,43986.17578125
,0.001,930,,,
930,,930,,,43852.71875
,0.001,931,,,
931,,931,,,43719.37109375
,0.001,932,,,
932,,932,,,43586.1328125
,0.001,933,,,
933,,933,,,43453.01171875
,0.001,934,,,
934,,934,,,43319.98828125
,0.001,935,,,
935,,935,,,43187.09375
,0.001,936,,,
936,,936,,,43054.30859375
,0.001,937,,,
937,,937,,,42921.640625
,0.001,938,,,
938,,938,,,42789.09375
,0.001,939,,,
939,,939,,,42656.65625
,0.001,940,,,
940,,940,,,42524.33984375
,0.001,941,,,
941,,941,,,42392.140625
,0.001,942,,,
942,,942,,,42260.05078125
,0.001,943,,,
943,,943,,,42128.09375
,0.001,944,,,
944,,944,,,41996.24609375
,0.001,945,,,
945,,945,,,41864.51953125
,0.001,946,,,
946,,946,,,41732.91015625
,0.001,947,,,
947,,947,,,41601.421875
,0.001,948,,,
948,,948,,,41470.05859375
,0.001,949,,,
949,,949,,3573.66796875,
949,,949,,,41338.8125
,0.001,950,,,
950,,950,,,41207.6875
,0.001,951,,,
951,,951,,,41076.67578125
,0.001,952,,,
952,,952,,,40945.79296875
,0.001,953,,,
953,,953,,,40815.04296875
,0.001,954,,,
954,,954,,,40684.40234375
,0.001,955,,,
955,,955,,,40553.88671875
,0.001,956,,,
956,,956,,,40423.5078125
,0.001,957,,,
957,,957,,,40293.24609375
,0.001,958,,,
958,,958,,,40163.10546875
,0.001,959,,,
959,,959,,,40033.08984375
,0.001,960,,,
960,,960,,,39903.203125
,0.001,961,,,
961,,961,,,39773.453125
,0.001,962,,,
962,,962,,,39643.8203125
,0.001,963,,,
963,,963,,,39514.3203125
,0.001,964,,,
964,,964,,,39384.94140625
,0.001,965,,,
965,,965,,,39255.6953125
,0.001,966,,,
966,,966,,,39126.5703125
,0.001,967,,,
967,,967,,,38997.58203125
,0.001,968,,,
968,,968,,,38868.71484375
,0.001,969,,,
969,,969,,,38739.98828125
,0.001,970,,,
970,,970,,,38611.390625
,0.001,971,,,
971,,971,,,38482.92578125
,0.001,972,,,
972,,972,,,38354.58984375
,0.001,973,,,
973,,973,,,38226.39453125
,0.001,974,,,
974,,974,,,38098.3203125
,0.001,975,,,
975,,975,,,37970.3828125
,0.001,976,,,
976,,976,,,37842.57421875
,0.001,977,,,
977,,977,,,37714.91015625
,0.001,978,,,
978,,978,,,37587.37109375
,0.001,979,,,
979,,979,,,37459.9765625
,0.001,980,,,
980,,980,,,37332.71484375
,0.001,981,,,
981,,981,,,37205.5859375
,0.001,982,,,
982,,982,,,37078.58984375
,0.001,983,,,
983,,983,,,36951.73046875
,0.001,984,,,
984,,984,,,36825.02734375
,0.001,985,,,
985,,985,,,36698.44921875
,0.001,986,,,
986,,986,,,36572.0078125
,0.001,987,,,
987,,987,,,36445.70703125
,0.001,988,,,
988,,988,,,36319.5390625
,0.001,989,,,
989,,989,,,36193.5234375
,0.001,990,,,
990,,990,,,36067.6328125
,0.001,991,,,
991,,991,,,35941.8984375
,0.001,992,,,
992,,992,,,35816.29296875
,0.001,993,,,
993,,993,,,35690.8359375
,0.001,994,,,
994,,994,,,35565.52734375
,0.001,995,,,
995,,995,,,35440.3515625
,0.001,996,,,
996,,996,,,35315.328125
,0.001,997,,,
997,,997,,,35190.4453125
,0.001,998,,,
998,,998,,,35065.8046875
,0.001,999,,,
999,,999,,2390.45556640625,
999,,999,,,34944.6953125
,0.001,1000,,,
1000,,1000,,,34828.30078125
,0.001,1001,,,
1001,,1001,,,34711.8203125
,0.001,1002,,,
1002,,1002,,,34595.453125
,0.001,1003,,,
1003,,1003,,,34484.15625
,0.001,1004,,,
1004,,1004,,,34373.5234375
,0.001,1005,,,
1005,,1005,,,34264.28125
,0.001,1006,,,
1006,,1006,,,34153.98828125
,0.001,1007,,,
1007,,1007,,,34044.4609375
,0.001,1008,,,
1008,,1008,,,33937.98828125
,0.001,1009,,,
1009,,1009,,,33833.640625
,0.001,1010,,,
1010,,1010,,,33728.21484375
,0.001,1011,,,
1011,,1011,,,33621.21484375
,0.001,1012,,,
1012,,1012,,,33512.76953125
,0.001,1013,,,
1013,,1013,,,33403.88671875
,0.001,1014,,,
1014,,1014,,,33294.88671875
,0.001,1015,,,
1015,,1015,,,33184.84375
,0.001,1016,,,
1016,,1016,,,33073.73046875
,0.001,1017,,,
1017,,1017,,,32961.60546875
,0.001,1018,,,
1018,,1018,,,32848.58203125
,0.001,1019,,,
1019,,1019,,,32734.892578125
,0.001,1020,,,
1020,,1020,,,32620.6171875
,0.001,1021,,,
1021,,1021,,,32505.822265625
,0.001,1022,,,
1022,,1022,,,32390.64453125
,0.001,1023,,,
1023,,1023,,,32275.259765625
,0.001,1024,,,
1024,,1024,,,32159.603515625
,0.001,1025,,,
1025,,1025,,,32043.53125
,0.001,1026,,,
1026,,1026,,,31927.138671875
,0.001,1027,,,
1027,,1027,,,31810.4453125
,0.001,1028,,,
1028,,1028,,,31693.576171875
,0.001,1029,,,
1029,,1029,,,31576.650390625
,0.001,1030,,,
1030,,1030,,,31459.609375
,0.001,1031,,,
1031,,1031,,,31342.375
,0.001,1032,,,
1032,,1032,,,31224.978515625
,0.001,1033,,,
1033,,1033,,,31097.54296875
,0.001,1034,,,
1034,,1034,,,31274.384765625
,0.001,1035,,,
1035,,1035,,,31332.37109375
,0.001,1036,,,
1036,,1036,,,31481.71875
,0.001,1037,,,
1037,,1037,,,31377.6171875
,0.001,1038,,,
1038,,1038,,,31272.466796875
1039,,1039,39111.33984375,,
