epoch,lr-AdamW,step,test_mse,train_mse,val_mse
596,,596,,,98085.8671875
,0.001,597,,,
597,,597,,,97963.78125
,0.001,598,,,
598,,598,,,97823.015625
,0.001,599,,,
599,,599,,24939.669921875,
599,,599,,,97697.796875
,0.001,600,,,
600,,600,,,97574.7421875
,0.001,601,,,
601,,601,,,97431.796875
,0.001,602,,,
602,,602,,,97307.046875
,0.001,603,,,
603,,603,,,97184.140625
,0.001,604,,,
604,,604,,,97042.25
,0.001,605,,,
605,,605,,,96912.84375
,0.001,606,,,
606,,606,,,96797.2890625
,0.001,607,,,
607,,607,,,96661.3125
,0.001,608,,,
608,,608,,,96527.0703125
,0.001,609,,,
609,,609,,,96407.859375
,0.001,610,,,
610,,610,,,96272.5546875
,0.001,611,,,
611,,611,,,96134.8828125
,0.001,612,,,
612,,612,,,96009.453125
,0.001,613,,,
613,,613,,,95870.4609375
,0.001,614,,,
614,,614,,,95733.078125
,0.001,615,,,
615,,615,,,95600.25
,0.001,616,,,
616,,616,,,95458.21875
,0.001,617,,,
617,,617,,,95318.484375
,0.001,618,,,
618,,618,,,95179.3984375
,0.001,619,,,
619,,619,,,95035.9609375
,0.001,620,,,
620,,620,,,94893.640625
,0.001,621,,,
621,,621,,,94749.765625
,0.001,622,,,
622,,622,,,94606.546875
,0.001,623,,,
623,,623,,,94459.6171875
,0.001,624,,,
624,,624,,,94313.5703125
,0.001,625,,,
625,,625,,,94170.546875
,0.001,626,,,
626,,626,,,94017.6171875
,0.001,627,,,
627,,627,,,93876.7421875
,0.001,628,,,
628,,628,,,93728.46875
,0.001,629,,,
629,,629,,,93580.4375
,0.001,630,,,
630,,630,,,93434.4609375
,0.001,631,,,
631,,631,,,93283.8125
,0.001,632,,,
632,,632,,,93138.7890625
,0.001,633,,,
633,,633,,,92987.4453125
,0.001,634,,,
634,,634,,,92839.9375
,0.001,635,,,
635,,635,,,92692.5234375
,0.001,636,,,
636,,636,,,92539.859375
,0.001,637,,,
637,,637,,,92390.3515625
,0.001,638,,,
638,,638,,,92245.9140625
,0.001,639,,,
639,,639,,,92088.984375
,0.001,640,,,
640,,640,,,91945.8671875
,0.001,641,,,
641,,641,,,91798.4375
,0.001,642,,,
642,,642,,,91637.1484375
,0.001,643,,,
643,,643,,,91385.5625
,0.001,644,,,
644,,644,,,91107.125
,0.001,645,,,
645,,645,,,90949.7734375
,0.001,646,,,
646,,646,,,90809.765625
,0.001,647,,,
647,,647,,,90671.171875
,0.001,648,,,
648,,648,,,90510.2578125
,0.001,649,,,
649,,649,,21437.2421875,
649,,649,,,90372.46875
,0.001,650,,,
650,,650,,,90238.9296875
,0.001,651,,,
651,,651,,,90081.6640625
,0.001,652,,,
652,,652,,,89939.28125
,0.001,653,,,
653,,653,,,89809.8046875
,0.001,654,,,
654,,654,,,89653.0703125
,0.001,655,,,
655,,655,,,89513.2890625
,0.001,656,,,
656,,656,,,89385.78125
,0.001,657,,,
657,,657,,,89231.8125
,0.001,658,,,
658,,658,,,89088.78125
,0.001,659,,,
659,,659,,,88963.3203125
,0.001,660,,,
660,,660,,,88810.90625
,0.001,661,,,
661,,661,,,88670.546875
,0.001,662,,,
662,,662,,,88540.8828125
,0.001,663,,,
663,,663,,,88386.2578125
,0.001,664,,,
664,,664,,,88247.6484375
,0.001,665,,,
665,,665,,,88118.90625
,0.001,666,,,
666,,666,,,87962.21875
,0.001,667,,,
667,,667,,,87823.890625
,0.001,668,,,
668,,668,,,87697.6953125
,0.001,669,,,
669,,669,,,87542.6875
,0.001,670,,,
670,,670,,,87404.0859375
,0.001,671,,,
671,,671,,,87274.09375
,0.001,672,,,
672,,672,,,87123.5859375
,0.001,673,,,
673,,673,,,86977.453125
,0.001,674,,,
674,,674,,,86848.625
,0.001,675,,,
675,,675,,,86695.4765625
,0.001,676,,,
676,,676,,,86551.3671875
,0.001,677,,,
677,,677,,,86420.5546875
,0.001,678,,,
678,,678,,,86268.125
,0.001,679,,,
679,,679,,,86118.984375
,0.001,680,,,
680,,680,,,85989.2421875
,0.001,681,,,
681,,681,,,85836.875
,0.001,682,,,
682,,682,,,85686.71875
,0.001,683,,,
683,,683,,,85554.4375
,0.001,684,,,
684,,684,,,85400.75
,0.001,685,,,
685,,685,,,85255.78125
,0.001,686,,,
686,,686,,,85115.59375
,0.001,687,,,
687,,687,,,84962.734375
,0.001,688,,,
688,,688,,,84815.734375
,0.001,689,,,
689,,689,,,84671.1640625
,0.001,690,,,
690,,690,,,84520.9140625
,0.001,691,,,
691,,691,,,84368.0546875
,0.001,692,,,
692,,692,,,84222.84375
,0.001,693,,,
693,,693,,,84073.7734375
,0.001,694,,,
694,,694,,,83915.4921875
,0.001,695,,,
695,,695,,,83773.8359375
,0.001,696,,,
696,,696,,,83624.34375
,0.001,697,,,
697,,697,,,83464.0625
,0.001,698,,,
698,,698,,,83319.171875
,0.001,699,,,
699,,699,,18141.908203125,
699,,699,,,83174.1796875
,0.001,700,,,
700,,700,,,83015.2890625
,0.001,701,,,
701,,701,,,82864.7890625
,0.001,702,,,
702,,702,,,82721.4453125
,0.001,703,,,
703,,703,,,82565.0859375
,0.001,704,,,
704,,704,,,82410.3359375
,0.001,705,,,
705,,705,,,82265.734375
,0.001,706,,,
706,,706,,,82118.1015625
,0.001,707,,,
707,,707,,,81953.109375
,0.001,708,,,
708,,708,,,81807.46875
,0.001,709,,,
709,,709,,,81671.7734375
,0.001,710,,,
710,,710,,,81504.4453125
,0.001,711,,,
711,,711,,,81356.0625
,0.001,712,,,
712,,712,,,81222.7578125
,0.001,713,,,
713,,713,,,81067.640625
,0.001,714,,,
714,,714,,,80912.3984375
,0.001,715,,,
715,,715,,,80770.7734375
,0.001,716,,,
716,,716,,,80625.265625
,0.001,717,,,
717,,717,,,80469.8046875
,0.001,718,,,
718,,718,,,80316.4296875
,0.001,719,,,
719,,719,,,80176.1953125
,0.001,720,,,
720,,720,,,80021.4609375
,0.001,721,,,
721,,721,,,79866.984375
,0.001,722,,,
722,,722,,,79722.6640625
,0.001,723,,,
723,,723,,,79573.8359375
,0.001,724,,,
724,,724,,,79412.046875
,0.001,725,,,
725,,725,,,79265.5546875
,0.001,726,,,
726,,726,,,79126.3828125
,0.001,727,,,
727,,727,,,78963.1796875
,0.001,728,,,
728,,728,,,78810.96875
,0.001,729,,,
729,,729,,,78672.1328125
,0.001,730,,,
730,,730,,,78521.0703125
,0.001,731,,,
731,,731,,,78359.890625
,0.001,732,,,
732,,732,,,78213.28125
,0.001,733,,,
733,,733,,,78074.9140625
,0.001,734,,,
734,,734,,,77915.7734375
,0.001,735,,,
735,,735,,,77761.2421875
,0.001,736,,,
736,,736,,,77618.25
,0.001,737,,,
737,,737,,,77472.375
,0.001,738,,,
738,,738,,,77312.2421875
,0.001,739,,,
739,,739,,,77163.9296875
,0.001,740,,,
740,,740,,,77022.5234375
,0.001,741,,,
741,,741,,,76864.2578125
,0.001,742,,,
742,,742,,,76714.2109375
,0.001,743,,,
743,,743,,,76565.59375
,0.001,744,,,
744,,744,,,76418.2421875
,0.001,745,,,
745,,745,,,76261.9609375
,0.001,746,,,
746,,746,,,76110.8359375
,0.001,747,,,
747,,747,,,75964.1640625
,0.001,748,,,
748,,748,,,75809.0859375
,0.001,749,,,
749,,749,,14895.45703125,
749,,749,,,75658.5703125
,0.001,750,,,
750,,750,,,75507.5078125
,0.001,751,,,
751,,751,,,75355.8828125
,0.001,752,,,
752,,752,,,75202.4765625
,0.001,753,,,
753,,753,,,75051.515625
,0.001,754,,,
754,,754,,,74899.828125
,0.001,755,,,
755,,755,,,74747.0078125
,0.001,756,,,
756,,756,,,74596.5859375
,0.001,757,,,
757,,757,,,74438.8515625
,0.001,758,,,
758,,758,,,74292.0625
,0.001,759,,,
759,,759,,,74141.2578125
,0.001,760,,,
760,,760,,,73985.953125
,0.001,761,,,
761,,761,,,73831.8828125
,0.001,762,,,
762,,762,,,73684.640625
,0.001,763,,,
763,,763,,,73533.9140625
,0.001,764,,,
764,,764,,,73376.96875
,0.001,765,,,
765,,765,,,73227.015625
,0.001,766,,,
766,,766,,,73079.7109375
,0.001,767,,,
767,,767,,,72923.359375
,0.001,768,,,
768,,768,,,72772.4609375
,0.001,769,,,
769,,769,,,72624.2265625
,0.001,770,,,
770,,770,,,72470.2890625
,0.001,771,,,
771,,771,,,72319.2578125
,0.001,772,,,
772,,772,,,72169.015625
,0.001,773,,,
773,,773,,,72016.078125
,0.001,774,,,
774,,774,,,71864.0703125
,0.001,775,,,
775,,775,,,71714.6015625
,0.001,776,,,
776,,776,,,71562.0859375
,0.001,777,,,
777,,777,,,71409.3125
,0.001,778,,,
778,,778,,,71259.921875
,0.001,779,,,
779,,779,,,71108.1328125
,0.001,780,,,
780,,780,,,70954.3828125
,0.001,781,,,
781,,781,,,70804.484375
,0.001,782,,,
782,,782,,,70653.9921875
,0.001,783,,,
783,,783,,,70502.640625
,0.001,784,,,
784,,784,,,70348.1796875
,0.001,785,,,
785,,785,,,70200.1796875
,0.001,786,,,
786,,786,,,70049.2109375
,0.001,787,,,
787,,787,,,69896.3828125
,0.001,788,,,
788,,788,,,69746.03125
,0.001,789,,,
789,,789,,,69594.921875
,0.001,790,,,
790,,790,,,69445.2421875
,0.001,791,,,
791,,791,,,69292.4296875
,0.001,792,,,
792,,792,,,69140.3828125
,0.001,793,,,
793,,793,,,68994.015625
,0.001,794,,,
794,,794,,,68840.1953125
,0.001,795,,,
795,,795,,,68689.578125
,0.001,796,,,
796,,796,,,68539.921875
,0.001,797,,,
797,,797,,,68392.2734375
,0.001,798,,,
798,,798,,,68238.2578125
,0.001,799,,,
799,,799,,11838.900390625,
799,,799,,,68087.9140625
,0.001,800,,,
800,,800,,,67941.984375
,0.001,801,,,
801,,801,,,67791.6953125
,0.001,802,,,
802,,802,,,67638.953125
,0.001,803,,,
803,,803,,,67489.8203125
,0.001,804,,,
804,,804,,,67345.28125
,0.001,805,,,
805,,805,,,67192.5078125
,0.001,806,,,
806,,806,,,67042.921875
,0.001,807,,,
807,,807,,,66896.7890625
,0.001,808,,,
808,,808,,,66748.046875
,0.001,809,,,
809,,809,,,66596.6875
,0.001,810,,,
810,,810,,,66448.6875
,0.001,811,,,
811,,811,,,66302.5078125
,0.001,812,,,
812,,812,,,66151.5390625
,0.001,813,,,
813,,813,,,66002.2109375
,0.001,814,,,
814,,814,,,65854.953125
,0.001,815,,,
815,,815,,,65706.796875
,0.001,816,,,
816,,816,,,65556.8125
,0.001,817,,,
817,,817,,,65407.44140625
,0.001,818,,,
818,,818,,,65260.6875
,0.001,819,,,
819,,819,,,65111.13671875
,0.001,820,,,
820,,820,,,64961.453125
,0.001,821,,,
821,,821,,,64813.48828125
,0.001,822,,,
822,,822,,,64665.5390625
,0.001,823,,,
823,,823,,,64515.98828125
,0.001,824,,,
824,,824,,,64366.58984375
,0.001,825,,,
825,,825,,,64219.64453125
,0.001,826,,,
826,,826,,,64070.37109375
,0.001,827,,,
827,,827,,,63921.2578125
,0.001,828,,,
828,,828,,,63772.96484375
,0.001,829,,,
829,,829,,,63625.5546875
,0.001,830,,,
830,,830,,,63475.51953125
,0.001,831,,,
831,,831,,,63327.78125
,0.001,832,,,
832,,832,,,63179.98046875
,0.001,833,,,
833,,833,,,63031.09765625
,0.001,834,,,
834,,834,,,62882.99609375
,0.001,835,,,
835,,835,,,62734.80859375
,0.001,836,,,
836,,836,,,62586.9453125
,0.001,837,,,
837,,837,,,62438.03125
,0.001,838,,,
838,,838,,,62290.09375
,0.001,839,,,
839,,839,,,62142.32421875
,0.001,840,,,
840,,840,,,61994.2734375
,0.001,841,,,
841,,841,,,61845.80859375
,0.001,842,,,
842,,842,,,61698.09375
,0.001,843,,,
843,,843,,,61550.21875
,0.001,844,,,
844,,844,,,61402.42578125
,0.001,845,,,
845,,845,,,61254.31640625
,0.001,846,,,
846,,846,,,61106.75390625
,0.001,847,,,
847,,847,,,60959.078125
,0.001,848,,,
848,,848,,,60811.578125
,0.001,849,,,
849,,849,,9086.60546875,
849,,849,,,60664.30859375
,0.001,850,,,
850,,850,,,60517.4140625
,0.001,851,,,
851,,851,,,60370.86328125
,0.001,852,,,
852,,852,,,60224.6015625
,0.001,853,,,
853,,853,,,60079.34375
,0.001,854,,,
854,,854,,,59936.09375
,0.001,855,,,
855,,855,,,59795.83203125
,0.001,856,,,
856,,856,,,59657.546875
,0.001,857,,,
857,,857,,,59519.578125
,0.001,858,,,
858,,858,,,59379.875
,0.001,859,,,
859,,859,,,59239.66015625
,0.001,860,,,
860,,860,,,59098.84765625
,0.001,861,,,
861,,861,,,58957.4375
,0.001,862,,,
862,,862,,,58815.4375
,0.001,863,,,
863,,863,,,58672.9140625
,0.001,864,,,
864,,864,,,58529.9453125
,0.001,865,,,
865,,865,,,58386.546875
,0.001,866,,,
866,,866,,,58242.79296875
,0.001,867,,,
867,,867,,,58098.7421875
,0.001,868,,,
868,,868,,,57954.3984375
,0.001,869,,,
869,,869,,,57809.8515625
,0.001,870,,,
870,,870,,,57665.125
,0.001,871,,,
871,,871,,,57520.2265625
,0.001,872,,,
872,,872,,,57375.234375
,0.001,873,,,
873,,873,,,57230.19140625
,0.001,874,,,
874,,874,,,57085.11328125
,0.001,875,,,
875,,875,,,56939.96484375
,0.001,876,,,
876,,876,,,56794.8515625
,0.001,877,,,
877,,877,,,56650.6171875
,0.001,878,,,
878,,878,,,56506.8515625
,0.001,879,,,
879,,879,,,56362.90625
,0.001,880,,,
880,,880,,,56218.80859375
,0.001,881,,,
881,,881,,,56074.63671875
,0.001,882,,,
882,,882,,,55930.421875
,0.001,883,,,
883,,883,,,55786.19140625
,0.001,884,,,
884,,884,,,55641.90625
,0.001,885,,,
885,,885,,,55497.58984375
,0.001,886,,,
886,,886,,,55353.17578125
,0.001,887,,,
887,,887,,,55208.80859375
,0.001,888,,,
888,,888,,,55064.62890625
,0.001,889,,,
889,,889,,,54920.51953125
,0.001,890,,,
890,,890,,,54776.33984375
,0.001,891,,,
891,,891,,,54632.13671875
,0.001,892,,,
892,,892,,,54487.9453125
,0.001,893,,,
893,,893,,,54343.78515625
,0.001,894,,,
894,,894,,,54199.65234375
,0.001,895,,,
895,,895,,,54055.53515625
,0.001,896,,,
896,,896,,,53911.390625
,0.001,897,,,
897,,897,,,53767.31640625
,0.001,898,,,
898,,898,,,53623.31640625
,0.001,899,,,
899,,899,,6674.4189453125,
899,,899,,,53479.41015625
,0.001,900,,,
900,,900,,,53335.51953125
,0.001,901,,,
901,,901,,,53191.671875
,0.001,902,,,
902,,902,,,53047.8671875
,0.001,903,,,
903,,903,,,52904.14453125
,0.001,904,,,
904,,904,,,52760.48046875
,0.001,905,,,
905,,905,,,52616.875
,0.001,906,,,
906,,906,,,52473.33984375
,0.001,907,,,
907,,907,,,52329.86328125
,0.001,908,,,
908,,908,,,52186.48046875
,0.001,909,,,
909,,909,,,52043.19140625
,0.001,910,,,
910,,910,,,51899.97265625
,0.001,911,,,
911,,911,,,51756.8359375
,0.001,912,,,
912,,912,,,51613.78515625
,0.001,913,,,
913,,913,,,51470.80859375
,0.001,914,,,
914,,914,,,51327.9453125
,0.001,915,,,
915,,915,,,51185.1640625
,0.001,916,,,
916,,916,,,51042.47265625
,0.001,917,,,
917,,917,,,50899.8828125
,0.001,918,,,
918,,918,,,50757.3828125
,0.001,919,,,
919,,919,,,50614.98828125
,0.001,920,,,
920,,920,,,50472.69921875
,0.001,921,,,
921,,921,,,50330.50390625
,0.001,922,,,
922,,922,,,50188.42578125
,0.001,923,,,
923,,923,,,50046.44140625
,0.001,924,,,
924,,924,,,49904.57421875
,0.001,925,,,
925,,925,,,49762.80078125
,0.001,926,,,
926,,926,,,49621.14453125
,0.001,927,,,
927,,927,,,49479.6015625
,0.001,928,,,
928,,928,,,49338.1640625
,0.001,929,,,
929,,929,,,49196.84765625
,0.001,930,,,
930,,930,,,49055.62890625
,0.001,931,,,
931,,931,,,48914.5546875
,0.001,932,,,
932,,932,,,48773.57421875
,0.001,933,,,
933,,933,,,48632.7109375
,0.001,934,,,
934,,934,,,48491.984375
,0.001,935,,,
935,,935,,,48351.35546875
,0.001,936,,,
936,,936,,,48210.8515625
,0.001,937,,,
937,,937,,,48070.4765625
,0.001,938,,,
938,,938,,,47930.21875
,0.001,939,,,
939,,939,,,47790.0703125
,0.001,940,,,
940,,940,,,47650.0703125
,0.001,941,,,
941,,941,,,47510.19140625
,0.001,942,,,
942,,942,,,47370.4375
,0.001,943,,,
943,,943,,,47230.81640625
,0.001,944,,,
944,,944,,,47091.33984375
,0.001,945,,,
945,,945,,,46951.984375
,0.001,946,,,
946,,946,,,46812.78125
,0.001,947,,,
947,,947,,,46673.7109375
,0.001,948,,,
948,,948,,,46534.76953125
,0.001,949,,,
949,,949,,4662.1396484375,
949,,949,,,46395.98046875
,0.001,950,,,
950,,950,,,46257.29296875
,0.001,951,,,
951,,951,,,46118.7265625
,0.001,952,,,
952,,952,,,45980.2890625
,0.001,953,,,
953,,953,,,45841.95703125
,0.001,954,,,
954,,954,,,45703.765625
,0.001,955,,,
955,,955,,,45565.6875
,0.001,956,,,
956,,956,,,45427.7265625
,0.001,957,,,
957,,957,,,45289.90625
,0.001,958,,,
958,,958,,,45152.2109375
,0.001,959,,,
959,,959,,,45014.640625
,0.001,960,,,
960,,960,,,44877.20703125
,0.001,961,,,
961,,961,,,44739.8984375
,0.001,962,,,
962,,962,,,44602.71875
,0.001,963,,,
963,,963,,,44465.66015625
,0.001,964,,,
964,,964,,,44328.7421875
,0.001,965,,,
965,,965,,,44191.95703125
,0.001,966,,,
966,,966,,,44055.30078125
,0.001,967,,,
967,,967,,,43918.76953125
,0.001,968,,,
968,,968,,,43782.3828125
,0.001,969,,,
969,,969,,,43646.125
,0.001,970,,,
970,,970,,,43509.98828125
,0.001,971,,,
971,,971,,,43373.98828125
,0.001,972,,,
972,,972,,,43238.125
,0.001,973,,,
973,,973,,,43102.39453125
,0.001,974,,,
974,,974,,,42966.796875
,0.001,975,,,
975,,975,,,42831.3359375
,0.001,976,,,
976,,976,,,42696.0078125
,0.001,977,,,
977,,977,,,42560.828125
,0.001,978,,,
978,,978,,,42425.77734375
,0.001,979,,,
979,,979,,,42290.859375
,0.001,980,,,
980,,980,,,42156.08203125
,0.001,981,,,
981,,981,,,42021.44921875
,0.001,982,,,
982,,982,,,41886.9609375
,0.001,983,,,
983,,983,,,41752.60546875
,0.001,984,,,
984,,984,,,41618.390625
,0.001,985,,,
985,,985,,,41484.3203125
,0.001,986,,,
986,,986,,,41350.38671875
,0.001,987,,,
987,,987,,,41216.59765625
,0.001,988,,,
988,,988,,,41082.93359375
,0.001,989,,,
989,,989,,,40949.421875
,0.001,990,,,
990,,990,,,40816.0546875
,0.001,991,,,
991,,991,,,40682.828125
,0.001,992,,,
992,,992,,,40549.7421875
,0.001,993,,,
993,,993,,,40416.8125
,0.001,994,,,
994,,994,,,40284.03125
,0.001,995,,,
995,,995,,,40151.39453125
,0.001,996,,,
996,,996,,,40018.921875
,0.001,997,,,
997,,997,,,39886.58984375
,0.001,998,,,
998,,998,,,39754.41015625
,0.001,999,,,
999,,999,,3125.240478515625,
999,,999,,,39622.39453125
,0.001,1000,,,
1000,,1000,,,39490.546875
,0.001,1001,,,
1001,,1001,,,39358.8671875
,0.001,1002,,,
1002,,1002,,,39227.359375
,0.001,1003,,,
1003,,1003,,,39096.01171875
,0.001,1004,,,
1004,,1004,,,38964.8203125
,0.001,1005,,,
1005,,1005,,,38833.77734375
,0.001,1006,,,
1006,,1006,,,38702.8828125
,0.001,1007,,,
1007,,1007,,,38572.12890625
,0.001,1008,,,
1008,,1008,,,38441.51953125
,0.001,1009,,,
1009,,1009,,,38311.046875
,0.001,1010,,,
1010,,1010,,,38180.72265625
,0.001,1011,,,
1011,,1011,,,38050.54296875
,0.001,1012,,,
1012,,1012,,,37920.5234375
,0.001,1013,,,
1013,,1013,,,37790.65234375
,0.001,1014,,,
1014,,1014,,,37660.92578125
,0.001,1015,,,
1015,,1015,,,37531.35546875
,0.001,1016,,,
1016,,1016,,,37401.9296875
,0.001,1017,,,
1017,,1017,,,37272.65625
,0.001,1018,,,
1018,,1018,,,37143.546875
,0.001,1019,,,
1019,,1019,,,37014.59375
,0.001,1020,,,
1020,,1020,,,36885.78515625
,0.001,1021,,,
1021,,1021,,,36757.12890625
,0.001,1022,,,
1022,,1022,,,36628.625
,0.001,1023,,,
1023,,1023,,,36500.26953125
,0.001,1024,,,
1024,,1024,,,36372.07421875
,0.001,1025,,,
1025,,1025,,,36244.03515625
,0.001,1026,,,
1026,,1026,,,36116.1484375
,0.001,1027,,,
1027,,1027,,,35988.421875
,0.001,1028,,,
1028,,1028,,,35860.85546875
,0.001,1029,,,
1029,,1029,,,35735.53515625
,0.001,1030,,,
1030,,1030,,,35621.48828125
,0.001,1031,,,
1031,,1031,,,35523.69921875
,0.001,1032,,,
1032,,1032,,,35394.86328125
,0.001,1033,,,
1033,,1033,,,35285.859375
,0.001,1034,,,
1034,,1034,,,35177.3203125
,0.001,1035,,,
1035,,1035,,,35073.29296875
,0.001,1036,,,
1036,,1036,,,34972.21484375
,0.001,1037,,,
1037,,1037,,,34868.828125
,0.001,1038,,,
1038,,1038,,,34763.40234375
,0.001,1039,,,
1039,,1039,,,34656.38671875
,0.001,1040,,,
1040,,1040,,,34548.0
,0.001,1041,,,
1041,,1041,,,34438.16015625
,0.001,1042,,,
1042,,1042,,,34326.828125
,0.001,1043,,,
1043,,1043,,,34214.19921875
,0.001,1044,,,
1044,,1044,,,34100.54296875
,0.001,1045,,,
1045,,1045,,,33986.06640625
,0.001,1046,,,
1046,,1046,,,33870.77734375
,0.001,1047,,,
1047,,1047,,,33755.0234375
,0.001,1048,,,
1048,,1048,,,33639.5390625
,0.001,1049,,,
1049,,1049,,2085.71923828125,
1049,,1049,,,33523.23046875
,0.001,1050,,,
1050,,1050,,,33406.50390625
,0.001,1051,,,
1051,,1051,,,33289.5703125
,0.001,1052,,,
1052,,1052,,,33172.11328125
,0.001,1053,,,
1053,,1053,,,33054.24609375
,0.001,1054,,,
1054,,1054,,,32936.43359375
,0.001,1055,,,
1055,,1055,,,32818.14453125
,0.001,1056,,,
1056,,1056,,,32699.603515625
,0.001,1057,,,
1057,,1057,,,32580.978515625
,0.001,1058,,,
1058,,1058,,,32462.046875
,0.001,1059,,,
1059,,1059,,,32342.904296875
,0.001,1060,,,
1060,,1060,,,32223.794921875
,0.001,1061,,,
1061,,1061,,,32104.431640625
,0.001,1062,,,
1062,,1062,,,31984.990234375
,0.001,1063,,,
1063,,1063,,,31865.53515625
,0.001,1064,,,
1064,,1064,,,31748.744140625
,0.001,1065,,,
1065,,1065,,,31654.69140625
,0.001,1066,,,
1066,,1066,,,31581.841796875
,0.001,1067,,,
1067,,1067,,,31466.0546875
,0.001,1068,,,
1068,,1068,,,31342.494140625
,0.001,1069,,,
1069,,1069,,,31246.923828125
,0.001,1070,,,
1070,,1070,,,31153.9453125
,0.001,1071,,,
1071,,1071,,,31067.466796875
,0.001,1072,,,
1072,,1072,,,30988.7265625
,0.001,1073,,,
1073,,1073,,,30907.384765625
,0.001,1074,,,
1074,,1074,,,30819.80859375
,0.001,1075,,,
1075,,1075,,,30728.8828125
,0.001,1076,,,
1076,,1076,,,30635.990234375
,0.001,1077,,,
1077,,1077,,,30536.7890625
,0.001,1078,,,
1078,,1078,,,30437.548828125
,0.001,1079,,,
1079,,1079,,,30340.150390625
,0.001,1080,,,
1080,,1080,,,30243.5546875
,0.001,1081,,,
1081,,1081,,,30151.158203125
,0.001,1082,,,
1082,,1082,,,30051.5078125
,0.001,1083,,,
1083,,1083,,,29962.169921875
,0.001,1084,,,
1084,,1084,,,29871.4375
,0.001,1085,,,
1085,,1085,,,29776.521484375
,0.001,1086,,,
1086,,1086,,,29684.431640625
,0.001,1087,,,
1087,,1087,,,29583.7890625
,0.001,1088,,,
1088,,1088,,,29488.669921875
,0.001,1089,,,
1089,,1089,,,29393.52734375
,0.001,1090,,,
1090,,1090,,,29302.623046875
,0.001,1091,,,
1091,,1091,,,29207.75390625
,0.001,1092,,,
1092,,1092,,,29139.37109375
,0.001,1093,,,
1093,,1093,,,29045.244140625
,0.001,1094,,,
1094,,1094,,,28940.302734375
,0.001,1095,,,
1095,,1095,,,28845.36328125
,0.001,1096,,,
1096,,1096,,,28762.7890625
,0.001,1097,,,
1097,,1097,,,28677.072265625
,0.001,1098,,,
1098,,1098,,,28584.28125
,0.001,1099,,,
1099,,1099,,1510.7705078125,
1099,,1099,,,28486.015625
,0.001,1100,,,
1100,,1100,,,28381.158203125
,0.001,1101,,,
1101,,1101,,,28291.42578125
,0.001,1102,,,
1102,,1102,,,28209.990234375
,0.001,1103,,,
1103,,1103,,,28118.6171875
,0.001,1104,,,
1104,,1104,,,28022.068359375
,0.001,1105,,,
1105,,1105,,,27917.12890625
,0.001,1106,,,
1106,,1106,,,27819.19140625
,0.001,1107,,,
1107,,1107,,,27732.658203125
,0.001,1108,,,
1108,,1108,,,27640.849609375
,0.001,1109,,,
1109,,1109,,,27542.91796875
,0.001,1110,,,
1110,,1110,,,27439.830078125
,0.001,1111,,,
1111,,1111,,,27334.4453125
,0.001,1112,,,
1112,,1112,,,27237.6875
,0.001,1113,,,
1113,,1113,,,27144.47265625
,0.001,1114,,,
1114,,1114,,,27046.486328125
,0.001,1115,,,
1115,,1115,,,26944.923828125
,0.001,1116,,,
1116,,1116,,,26840.45703125
,0.001,1117,,,
1117,,1117,,,26736.169921875
,0.001,1118,,,
1118,,1118,,,26636.658203125
,0.001,1119,,,
1119,,1119,,,26538.498046875
,0.001,1120,,,
1120,,1120,,,26438.767578125
,0.001,1121,,,
1121,,1121,,,26337.576171875
,0.001,1122,,,
1122,,1122,,,26235.251953125
,0.001,1123,,,
1123,,1123,,,26133.302734375
,0.001,1124,,,
1124,,1124,,,26033.9453125
,0.001,1125,,,
1125,,1125,,,25936.369140625
,0.001,1126,,,
1126,,1126,,,25837.890625
,0.001,1127,,,
1127,,1127,,,25747.109375
,0.001,1128,,,
1128,,1128,,,26633.787109375
,0.001,1129,,,
1129,,1129,,,26507.759765625
,0.001,1130,,,
1130,,1130,,,25821.904296875
,0.001,1131,,,
1131,,1131,,,25757.3828125
,0.001,1132,,,
1132,,1132,,,25976.3671875
1133,,1133,34626.30859375,,
