epoch,lr-AdamW,step,test_mse,train_mse,val_mse
594,,594,,,96662.25
,0.001,595,,,
595,,595,,,96522.4375
,0.001,596,,,
596,,596,,,96382.515625
,0.001,597,,,
597,,597,,,96242.515625
,0.001,598,,,
598,,598,,,96102.3828125
,0.001,599,,,
599,,599,,17989.396484375,
599,,599,,,95962.1640625
,0.001,600,,,
600,,600,,,95821.890625
,0.001,601,,,
601,,601,,,95681.6015625
,0.001,602,,,
602,,602,,,95541.3359375
,0.001,603,,,
603,,603,,,95401.046875
,0.001,604,,,
604,,604,,,95260.6796875
,0.001,605,,,
605,,605,,,95120.21875
,0.001,606,,,
606,,606,,,94979.640625
,0.001,607,,,
607,,607,,,94839.0390625
,0.001,608,,,
608,,608,,,94698.421875
,0.001,609,,,
609,,609,,,94557.75
,0.001,610,,,
610,,610,,,94416.984375
,0.001,611,,,
611,,611,,,94276.15625
,0.001,612,,,
612,,612,,,94135.375
,0.001,613,,,
613,,613,,,93994.7109375
,0.001,614,,,
614,,614,,,93854.0546875
,0.001,615,,,
615,,615,,,93713.3125
,0.001,616,,,
616,,616,,,93572.46875
,0.001,617,,,
617,,617,,,93431.609375
,0.001,618,,,
618,,618,,,93290.65625
,0.001,619,,,
619,,619,,,93149.640625
,0.001,620,,,
620,,620,,,93008.6015625
,0.001,621,,,
621,,621,,,92867.5625
,0.001,622,,,
622,,622,,,92726.4921875
,0.001,623,,,
623,,623,,,92585.375
,0.001,624,,,
624,,624,,,92444.1640625
,0.001,625,,,
625,,625,,,92302.9453125
,0.001,626,,,
626,,626,,,92161.75
,0.001,627,,,
627,,627,,,92020.515625
,0.001,628,,,
628,,628,,,91879.2109375
,0.001,629,,,
629,,629,,,91737.890625
,0.001,630,,,
630,,630,,,91596.46875
,0.001,631,,,
631,,631,,,91455.0390625
,0.001,632,,,
632,,632,,,91313.609375
,0.001,633,,,
633,,633,,,91172.1640625
,0.001,634,,,
634,,634,,,91030.6484375
,0.001,635,,,
635,,635,,,90889.078125
,0.001,636,,,
636,,636,,,90747.53125
,0.001,637,,,
637,,637,,,90606.0859375
,0.001,638,,,
638,,638,,,90464.625
,0.001,639,,,
639,,639,,,90323.078125
,0.001,640,,,
640,,640,,,90181.53125
,0.001,641,,,
641,,641,,,90039.9609375
,0.001,642,,,
642,,642,,,89898.359375
,0.001,643,,,
643,,643,,,89756.6875
,0.001,644,,,
644,,644,,,89614.9296875
,0.001,645,,,
645,,645,,,89473.125
,0.001,646,,,
646,,646,,,89331.3046875
,0.001,647,,,
647,,647,,,89189.4453125
,0.001,648,,,
648,,648,,,89047.671875
,0.001,649,,,
649,,649,,17086.984375,
649,,649,,,88905.9765625
,0.001,650,,,
650,,650,,,88764.3046875
,0.001,651,,,
651,,651,,,88622.5546875
,0.001,652,,,
652,,652,,,88480.765625
,0.001,653,,,
653,,653,,,88339.140625
,0.001,654,,,
654,,654,,,88197.765625
,0.001,655,,,
655,,655,,,88056.4296875
,0.001,656,,,
656,,656,,,87914.9921875
,0.001,657,,,
657,,657,,,87773.4453125
,0.001,658,,,
658,,658,,,87631.9140625
,0.001,659,,,
659,,659,,,87490.4375
,0.001,660,,,
660,,660,,,87348.9609375
,0.001,661,,,
661,,661,,,87207.34375
,0.001,662,,,
662,,662,,,87065.734375
,0.001,663,,,
663,,663,,,86924.3515625
,0.001,664,,,
664,,664,,,86783.078125
,0.001,665,,,
665,,665,,,86641.703125
,0.001,666,,,
666,,666,,,86500.1875
,0.001,667,,,
667,,667,,,86358.65625
,0.001,668,,,
668,,668,,,86217.09375
,0.001,669,,,
669,,669,,,86075.4453125
,0.001,670,,,
670,,670,,,85933.6953125
,0.001,671,,,
671,,671,,,85791.8125
,0.001,672,,,
672,,672,,,85649.8671875
,0.001,673,,,
673,,673,,,85507.8515625
,0.001,674,,,
674,,674,,,85365.7890625
,0.001,675,,,
675,,675,,,85223.640625
,0.001,676,,,
676,,676,,,85081.4140625
,0.001,677,,,
677,,677,,,84939.1484375
,0.001,678,,,
678,,678,,,84796.8984375
,0.001,679,,,
679,,679,,,84654.71875
,0.001,680,,,
680,,680,,,84512.578125
,0.001,681,,,
681,,681,,,84370.3671875
,0.001,682,,,
682,,682,,,84228.0859375
,0.001,683,,,
683,,683,,,84085.7578125
,0.001,684,,,
684,,684,,,83943.3984375
,0.001,685,,,
685,,685,,,83800.96875
,0.001,686,,,
686,,686,,,83658.5
,0.001,687,,,
687,,687,,,83515.953125
,0.001,688,,,
688,,688,,,83373.375
,0.001,689,,,
689,,689,,,83230.78125
,0.001,690,,,
690,,690,,,83088.234375
,0.001,691,,,
691,,691,,,82945.703125
,0.001,692,,,
692,,692,,,82803.1796875
,0.001,693,,,
693,,693,,,82660.5703125
,0.001,694,,,
694,,694,,,82517.953125
,0.001,695,,,
695,,695,,,82375.34375
,0.001,696,,,
696,,696,,,82232.7109375
,0.001,697,,,
697,,697,,,82090.03125
,0.001,698,,,
698,,698,,,81947.3125
,0.001,699,,,
699,,699,,16434.060546875,
699,,699,,,81804.6015625
,0.001,700,,,
700,,700,,,81661.9140625
,0.001,701,,,
701,,701,,,81519.28125
,0.001,702,,,
702,,702,,,81376.8203125
,0.001,703,,,
703,,703,,,81234.5859375
,0.001,704,,,
704,,704,,,81092.4609375
,0.001,705,,,
705,,705,,,80950.296875
,0.001,706,,,
706,,706,,,80808.0546875
,0.001,707,,,
707,,707,,,80665.71875
,0.001,708,,,
708,,708,,,80523.4296875
,0.001,709,,,
709,,709,,,80381.1953125
,0.001,710,,,
710,,710,,,80238.984375
,0.001,711,,,
711,,711,,,80096.7734375
,0.001,712,,,
712,,712,,,79954.4609375
,0.001,713,,,
713,,713,,,79812.0859375
,0.001,714,,,
714,,714,,,79669.609375
,0.001,715,,,
715,,715,,,79527.09375
,0.001,716,,,
716,,716,,,79384.5390625
,0.001,717,,,
717,,717,,,79242.0078125
,0.001,718,,,
718,,718,,,79099.4375
,0.001,719,,,
719,,719,,,78956.8046875
,0.001,720,,,
720,,720,,,78814.1328125
,0.001,721,,,
721,,721,,,78671.4921875
,0.001,722,,,
722,,722,,,78528.9375
,0.001,723,,,
723,,723,,,78386.5390625
,0.001,724,,,
724,,724,,,78244.3203125
,0.001,725,,,
725,,725,,,78102.2109375
,0.001,726,,,
726,,726,,,77960.0546875
,0.001,727,,,
727,,727,,,77817.8046875
,0.001,728,,,
728,,728,,,77675.734375
,0.001,729,,,
729,,729,,,77534.0234375
,0.001,730,,,
730,,730,,,77392.4453125
,0.001,731,,,
731,,731,,,77254.2421875
,0.001,732,,,
732,,732,,,77116.7890625
,0.001,733,,,
733,,733,,,76980.484375
,0.001,734,,,
734,,734,,,76846.328125
,0.001,735,,,
735,,735,,,76714.2109375
,0.001,736,,,
736,,736,,,76581.578125
,0.001,737,,,
737,,737,,,76448.1875
,0.001,738,,,
738,,738,,,76314.5703125
,0.001,739,,,
739,,739,,,76185.5
,0.001,740,,,
740,,740,,,76048.3515625
,0.001,741,,,
741,,741,,,75918.7578125
,0.001,742,,,
742,,742,,,75789.6015625
,0.001,743,,,
743,,743,,,75660.328125
,0.001,744,,,
744,,744,,,75530.3046875
,0.001,745,,,
745,,745,,,75399.5625
,0.001,746,,,
746,,746,,,75268.8515625
,0.001,747,,,
747,,747,,,75143.2421875
,0.001,748,,,
748,,748,,,75148.25
,0.001,749,,,
749,,749,,16049.66796875,
749,,749,,,75278.9453125
,0.001,750,,,
750,,750,,,75195.9296875
,0.001,751,,,
751,,751,,,74791.046875
,0.001,752,,,
752,,752,,,74500.0234375
,0.001,753,,,
753,,753,,,74354.515625
,0.001,754,,,
754,,754,,,74221.625
,0.001,755,,,
755,,755,,,74088.2734375
,0.001,756,,,
756,,756,,,73954.0390625
,0.001,757,,,
757,,757,,,73819.25
,0.001,758,,,
758,,758,,,73684.296875
,0.001,759,,,
759,,759,,,73549.0
,0.001,760,,,
760,,760,,,73413.2265625
,0.001,761,,,
761,,761,,,73277.0859375
,0.001,762,,,
762,,762,,,73140.625
,0.001,763,,,
763,,763,,,73004.265625
,0.001,764,,,
764,,764,,,72869.4296875
,0.001,765,,,
765,,765,,,72738.078125
,0.001,766,,,
766,,766,,,72603.8515625
,0.001,767,,,
767,,767,,,72467.8046875
,0.001,768,,,
768,,768,,,72332.4296875
,0.001,769,,,
769,,769,,,72199.578125
,0.001,770,,,
770,,770,,,72075.921875
,0.001,771,,,
771,,771,,,71971.1015625
,0.001,772,,,
772,,772,,,71907.4296875
,0.001,773,,,
773,,773,,,71774.5078125
,0.001,774,,,
774,,774,,,71659.8984375
,0.001,775,,,
775,,775,,,71567.8515625
,0.001,776,,,
776,,776,,,71480.484375
,0.001,777,,,
777,,777,,,71400.515625
,0.001,778,,,
778,,778,,,71326.375
,0.001,779,,,
779,,779,,,71254.671875
,0.001,780,,,
780,,780,,,71184.265625
,0.001,781,,,
781,,781,,,71117.4375
,0.001,782,,,
782,,782,,,71052.3984375
,0.001,783,,,
783,,783,,,70990.296875
,0.001,784,,,
784,,784,,,70925.6328125
,0.001,785,,,
785,,785,,,70862.8359375
,0.001,786,,,
786,,786,,,70803.4140625
,0.001,787,,,
787,,787,,,70742.4453125
,0.001,788,,,
788,,788,,,70675.25
,0.001,789,,,
789,,789,,,70606.3203125
,0.001,790,,,
790,,790,,,70540.0625
,0.001,791,,,
791,,791,,,70476.65625
,0.001,792,,,
792,,792,,,70418.5859375
,0.001,793,,,
793,,793,,,70453.6875
,0.001,794,,,
794,,794,,,70561.8125
,0.001,795,,,
795,,795,,,70324.3359375
,0.001,796,,,
796,,796,,,70554.0625
,0.001,797,,,
797,,797,,,71239.875
,0.001,798,,,
798,,798,,,71219.5390625
,0.001,799,,,
799,,799,,15875.7353515625,
799,,799,,,70935.7265625
,0.001,800,,,
800,,800,,,70215.6484375
,0.001,801,,,
801,,801,,,70064.7421875
,0.001,802,,,
802,,802,,,70031.390625
,0.001,803,,,
803,,803,,,69998.578125
,0.001,804,,,
804,,804,,,69965.03125
,0.001,805,,,
805,,805,,,69994.921875
,0.001,806,,,
806,,806,,,70464.7734375
,0.001,807,,,
807,,807,,,70637.71875
,0.001,808,,,
808,,808,,,70496.265625
,0.001,809,,,
809,,809,,,70067.25
810,,810,81506.6484375,,
